id,imo,created_at,updated_at,created_by_id,updated_by_id,date,day_no,vessel_type,total_hs,total_ls,total_uls,total_fuel,total_hs_co_2,total_ls_co_2,total_uls_co_2,total_co_2,total_me_fuel,total_ae_fuel,total_boiler_fuel,me_hs_co_2,me_ls_co_2,me_uls_co_2,ae_hs_co_2,ae_ls_co_2,ae_uls_co_2,boiler_hs_co_2,boiler_ls_co_2,boiler_uls_co_2,total_me_co_2,total_ae_co_2,total_boiler_co_2,miles_by_gps,steaming_time,total_aux_engine_time,speed_by_log,speed_by_gps,wind_speed,rpm,slip,wind_direction,draft_aft,draft_fwd,displacement,course_at_sea,dwt,attained_cii,current_cii,mean_draft,cii_rating_2019,cii_rating_2020,cii_rating_2021,cii_rating_2022,cii_rating,required_cii
1836247,9200677,,,,,2024-04-25,,Container,18.1,0.0,5.0,23.1,56.36,0.0,16.03,59.94,7.4,11.6,4.1,23.04,0.0,0.0,24.91,0.0,11.54,8.41,0.0,4.49,23.04,36.45,12.9,120.4,16.1,43.0,2.58,2.68,5.0,10.83,5.03,63.33,7.8,7.53,47342.0,119.0,68824,7.23,9.15,,,,,,B,7.95
1836248,9200677,,,,,2024-04-26,,Container,2.3,0.0,13.9,16.2,7.16,0.0,44.56,47.22,1.6,10.5,4.1,4.98,0.0,0.0,1.56,0.0,32.06,0.62,0.0,12.5,4.98,33.62,13.13,17.2,2.5,26.0,1.67,1.67,1.67,6.25,1.35,56.67,5.89,5.35,27754.5,57.33,68824,39.89,9.17,,,,,,E,7.95
1836249,9200677,,,,,2024-04-27,,Container,49.7,0.0,0.0,49.7,154.77,0.0,0.0,152.51,35.2,11.5,3.0,109.61,0.0,0.0,35.81,0.0,0.0,9.34,0.0,0.0,109.61,35.81,9.34,357.0,25.0,26.0,14.16,14.28,5.0,52.1,5.6,170.0,11.8,10.6,55509.0,297.0,68824,6.21,9.13,,,,,,A,7.95
1836250,9200677,,,,,2024-04-28,,Container,19.4,0.0,0.0,19.4,60.41,0.0,0.0,58.16,5.0,10.3,4.1,15.57,0.0,0.0,32.07,0.0,0.0,12.77,0.0,0.0,15.57,32.07,12.77,80.0,24.0,24.0,3.38,3.33,5.0,13.6,15.7,170.0,11.8,10.6,55509.0,297.0,68824,10.56,9.14,,,,,,E,7.95
1836251,9200677,,,,,2024-04-29,,Container,22.8,0.0,0.0,22.8,71.0,0.0,0.0,66.49,6.9,11.2,4.7,21.49,0.0,0.0,34.88,0.0,0.0,14.64,0.0,0.0,21.49,34.88,14.64,79.4,27.0,30.0,1.12,1.14,2.5,3.7,-3.2,175.0,11.8,10.6,55509.0,142.5,68824,12.17,9.15,,,,,,E,7.95
1836252,9200677,,,,,2024-04-30,,Container,13.0,0.0,7.8,20.8,40.48,0.0,25.01,58.66,7.5,9.6,3.7,23.36,0.0,0.0,12.46,0.0,17.95,4.67,0.0,7.05,23.36,30.41,11.72,91.3,9.0,23.5,3.87,3.85,8.33,14.4,2.7,125.0,10.3,8.48,54808.0,80.33,68824,9.34,9.15,,,,,,D,7.95
1836253,9200677,,,,,2024-05-01,,Container,29.6,0.0,0.0,29.6,92.17,0.0,0.0,89.92,15.5,10.2,3.9,48.27,0.0,0.0,31.76,0.0,0.0,12.14,0.0,0.0,48.27,31.76,12.14,245.0,24.0,24.0,10.5,10.21,15.0,37.0,5.1,170.0,10.3,8.5,54808.0,180.0,68824,5.33,9.11,,,,,,A,7.95
1836254,9200677,,,,,2024-05-02,,Container,14.0,0.0,0.0,14.0,43.6,0.0,0.0,41.34,3.0,7.0,4.0,9.34,0.0,0.0,21.8,0.0,0.0,12.46,0.0,0.0,9.34,21.8,12.46,30.0,24.0,24.0,1.29,1.25,10.0,0.0,0.0,270.0,10.3,8.5,54808.0,251.0,68824,20.02,9.12,,,,,,E,7.95
1836255,9200677,,,,,2024-05-03,,Container,26.7,0.0,0.0,26.7,83.14,0.0,0.0,76.38,8.1,13.4,5.2,25.22,0.0,0.0,41.73,0.0,0.0,16.19,0.0,0.0,25.22,41.73,16.19,135.0,32.5,39.0,3.74,3.75,5.0,14.1,0.6,70.0,7.88,6.38,41031.75,130.25,68824,8.22,9.12,,,,,,C,7.95
1836256,9200677,,,,,2024-05-04,,Container,16.2,0.0,9.7,25.9,50.45,0.0,31.1,79.32,10.2,11.9,3.8,31.76,0.0,0.0,14.64,0.0,23.08,4.05,0.0,8.02,31.76,37.72,12.06,147.0,13.2,30.9,2.84,2.87,5.0,10.82,0.0,105.0,7.8,6.89,41031.75,72.75,68824,7.84,9.11,,,,,,C,7.95
1836257,9200677,,,,,2024-05-05,,Container,16.4,0.0,0.0,16.4,51.07,0.0,0.0,48.84,4.1,8.8,3.5,12.77,0.0,0.0,27.4,0.0,0.0,10.9,0.0,0.0,12.77,27.4,10.9,65.0,11.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,9.5,54709.0,0.0,68824,10.92,9.12,,,,,,E,7.95
1836258,9200677,,,,,2024-05-06,,Container,5.7,0.0,7.85,13.55,17.75,0.0,25.17,40.66,3.7,7.45,2.4,11.52,0.0,0.0,4.98,0.0,18.76,1.25,0.0,6.41,11.52,23.74,7.66,41.0,3.5,22.0,0.0,0.0,5.0,0.0,0.0,104.0,11.6,10.4,65912.0,45.5,68824,14.41,9.12,,,,,,E,7.95
1836259,9200677,,,,,2024-05-07,,Container,56.8,0.0,0.0,56.8,176.88,0.0,0.0,175.76,48.0,8.8,0.0,149.47,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,149.47,27.4,0.0,373.0,21.5,22.0,17.3,17.35,10.0,63.7,6.2,170.0,11.6,10.4,65912.0,227.0,68824,6.85,9.09,,,,,,B,7.95
1836260,9200677,,,,,2024-05-08,,Container,59.2,0.0,3.8,63.0,184.35,0.0,12.18,193.22,47.5,14.1,1.4,147.92,0.0,0.0,35.19,0.0,8.98,1.25,0.0,3.21,147.92,44.16,4.45,420.3,27.7,42.7,5.53,5.48,3.33,20.3,2.33,50.0,11.68,10.73,67338.0,95.67,68824,6.68,9.05,,,,,,B,7.95
1836261,9200677,,,,,2024-05-09,,Container,7.0,0.0,11.4,18.4,21.8,0.0,36.55,55.3,8.9,8.2,1.3,16.5,0.0,11.54,4.67,0.0,21.48,0.62,0.0,3.53,28.05,26.15,4.15,75.9,7.9,22.0,2.09,2.09,4.0,8.64,3.34,55.0,7.08,6.84,42114.0,50.6,68824,10.59,9.06,,,,,,E,7.95
1836262,9200677,,,,,2024-05-10,,Container,10.7,0.0,3.3,14.0,33.32,0.0,10.58,41.62,9.5,2.7,1.8,24.91,0.0,4.81,3.74,0.0,4.81,4.67,0.0,0.96,29.72,8.55,5.63,67.5,5.2,15.4,2.91,2.93,4.4,13.04,0.0,80.0,9.59,9.36,58872.8,97.4,68824,8.96,9.06,,,,,,D,7.95
1836263,9200677,,,,,2024-05-11,,Container,13.7,0.0,4.2,17.9,42.66,0.0,13.47,55.51,2.1,11.1,4.7,6.54,0.0,0.0,24.6,0.0,10.26,11.52,0.0,3.21,6.54,34.86,14.73,14.1,1.8,35.8,0.0,0.0,5.0,0.0,0.0,90.0,8.12,8.2,51098.0,50.67,68824,57.2,9.08,,,,,,E,7.95
1836264,9200677,,,,,2024-05-12,,Container,53.1,0.0,0.0,53.1,165.35,0.0,0.0,164.74,47.2,5.9,0.0,146.98,0.0,0.0,18.37,0.0,0.0,0.0,0.0,0.0,146.98,18.37,0.0,273.0,15.0,15.0,18.33,18.2,15.0,68.7,9.2,355.0,12.2,12.3,76647.0,111.0,68824,8.77,9.08,,,,,,D,7.95
1836265,9200677,,,,,2024-05-13,,Container,85.6,0.0,0.0,85.6,266.56,0.0,0.0,265.94,76.1,9.5,0.0,236.98,0.0,0.0,29.58,0.0,0.0,0.0,0.0,0.0,236.98,29.58,0.0,439.0,24.0,24.0,19.58,18.29,15.0,69.9,10.0,354.0,12.3,12.2,76647.0,139.0,68824,8.8,9.08,,,,,,D,7.95
1836266,9200677,,,,,2024-05-14,,Container,79.1,0.0,0.0,79.1,246.32,0.0,0.0,245.7,69.9,9.2,0.0,217.67,0.0,0.0,28.65,0.0,0.0,0.0,0.0,0.0,217.67,28.65,0.0,412.0,23.0,23.0,17.74,17.91,10.0,68.4,9.9,320.0,12.3,11.3,74218.0,139.0,68824,8.66,9.07,,,,,,D,7.95
1836267,9200677,,,,,2024-05-15,,Container,91.1,0.0,0.0,91.1,283.69,0.0,0.0,283.07,81.6,9.5,0.0,254.1,0.0,0.0,29.58,0.0,0.0,0.0,0.0,0.0,254.1,29.58,0.0,429.0,24.0,24.0,18.71,17.88,15.0,71.1,13.4,220.0,12.3,11.3,74218.0,132.0,68824,9.59,9.08,,,,,,E,7.95
1836268,9200677,,,,,2024-05-16,,Container,82.9,0.0,0.0,82.9,258.15,0.0,0.0,257.54,73.6,9.3,0.0,229.19,0.0,0.0,28.96,0.0,0.0,0.0,0.0,0.0,229.19,28.96,0.0,428.0,24.0,25.0,18.33,17.83,10.0,68.9,10.9,80.0,12.3,11.3,74218.0,132.0,68824,8.74,9.07,,,,,,D,7.95
1836269,9200677,,,,,2024-05-17,,Container,82.4,0.0,0.0,82.4,256.59,0.0,0.0,255.98,73.2,9.2,0.0,227.94,0.0,0.0,28.65,0.0,0.0,0.0,0.0,0.0,227.94,28.65,0.0,411.0,23.0,23.0,18.43,17.87,10.0,69.6,11.8,355.0,12.3,11.3,74218.0,132.0,68824,9.05,9.07,,,,,,D,7.95
1836270,9200677,,,,,2024-05-18,,Container,103.0,0.0,0.0,103.0,320.74,0.0,0.0,320.13,93.4,9.6,0.0,290.85,0.0,0.0,29.89,0.0,0.0,0.0,0.0,0.0,290.85,29.89,0.0,436.0,24.0,24.0,19.75,18.17,15.0,74.4,16.0,355.0,12.3,11.3,74218.0,124.0,68824,10.67,9.1,,,,,,E,7.95
1836271,9200677,,,,,2024-05-19,,Container,101.9,0.0,0.0,101.9,317.32,0.0,0.0,316.7,92.2,9.7,0.0,287.11,0.0,0.0,30.21,0.0,0.0,0.0,0.0,0.0,287.11,30.21,0.0,441.0,24.0,24.0,19.83,18.38,30.0,73.6,14.0,357.0,12.2,11.7,75179.0,170.0,68824,10.43,9.11,,,,,,E,7.95
1836272,9200677,,,,,2024-05-20,,Container,90.1,0.0,0.0,90.1,280.57,0.0,0.0,279.96,80.5,9.6,0.0,250.68,0.0,0.0,29.89,0.0,0.0,0.0,0.0,0.0,250.68,29.89,0.0,415.0,24.0,24.0,17.71,17.29,20.0,69.7,14.6,355.0,12.2,11.9,75179.0,170.0,68824,9.8,9.12,,,,,,E,7.95
1836273,9200677,,,,,2024-05-21,,Container,78.2,0.0,0.0,78.2,243.51,0.0,0.0,242.28,66.2,11.2,0.8,206.15,0.0,0.0,34.88,0.0,0.0,2.49,0.0,0.0,206.15,34.88,2.49,384.0,27.4,32.8,8.42,8.13,12.5,33.1,7.75,175.0,12.2,11.9,75179.0,98.0,68824,9.17,9.12,,,,,,D,7.95
1836274,9200677,,,,,2024-05-22,,Container,15.7,0.0,4.6,20.3,48.89,0.0,14.75,62.25,8.0,8.3,4.0,24.91,0.0,0.0,15.26,0.0,10.9,8.72,0.0,3.85,24.91,26.16,12.57,52.3,3.6,35.8,0.0,0.0,6.67,0.0,0.0,30.0,7.13,6.93,41938.0,30.0,68824,17.29,9.14,,,,,,E,7.95
1836275,9200677,,,,,2024-05-23,,Container,42.0,0.0,0.0,42.0,130.79,0.0,0.0,130.41,36.7,5.3,0.0,114.28,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,114.28,16.5,0.0,232.0,12.8,12.8,17.81,18.13,20.0,65.3,4.4,5.0,10.7,10.4,62907.0,194.0,68824,8.17,9.13,,,,,,C,7.95
1836276,9200677,,,,,2024-05-24,,Container,57.0,0.0,0.0,57.0,177.5,0.0,0.0,177.12,45.7,10.1,1.2,142.31,0.0,0.0,31.45,0.0,0.0,3.74,0.0,0.0,142.31,31.45,3.74,396.0,24.0,24.0,15.38,16.5,20.0,57.4,1.0,10.0,10.6,10.4,62907.0,202.0,68824,6.5,9.1,,,,,,A,7.95
1836277,9200677,,,,,2024-05-25,,Container,70.2,0.0,0.0,70.2,218.6,0.0,0.0,217.84,55.0,12.5,2.7,171.27,0.0,0.0,38.92,0.0,0.0,8.41,0.0,0.0,171.27,38.92,8.41,444.9,29.7,33.7,8.09,8.09,5.0,29.0,2.0,95.0,10.6,10.4,62907.0,180.0,68824,7.11,9.07,,,,,,B,7.95
1836278,9200677,,,,,2024-05-26,,Container,8.3,0.0,0.0,8.3,25.85,0.0,0.0,23.59,0.0,5.1,3.2,0.0,0.0,0.0,15.88,0.0,0.0,9.96,0.0,0.0,0.0,15.88,9.96,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68824,,9.08,,,,,,,7.95
1836279,9200677,,,,,2024-05-27,,Container,21.5,0.0,0.0,21.5,66.95,0.0,0.0,56.44,13.0,5.8,2.7,40.48,0.0,0.0,18.06,0.0,0.0,8.41,0.0,0.0,40.48,18.06,8.41,95.0,6.3,28.9,5.68,5.68,8.33,17.87,-3.1,231.67,10.4,9.7,59469.0,122.0,68824,8.63,9.08,,,,,,D,7.95
1836280,9200677,,,,,2024-05-28,,Container,76.2,0.0,0.0,76.2,237.29,0.0,0.0,229.03,58.2,13.8,4.2,181.23,0.0,0.0,42.97,0.0,0.0,13.08,0.0,0.0,181.23,42.97,13.08,494.0,30.5,32.5,16.83,15.68,9.0,59.65,1.9,347.5,10.4,9.7,59469.0,17.0,68824,6.74,9.05,,,,,,B,7.95
1836281,9200677,,,,,2024-05-29,,Container,11.9,0.0,0.0,11.9,37.06,0.0,0.0,32.93,1.8,6.7,3.4,5.61,0.0,0.0,20.86,0.0,0.0,10.59,0.0,0.0,5.61,20.86,10.59,20.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,10.4,9.7,59469.0,0.0,68824,23.92,9.05,,,,,,E,7.95
1836282,9200677,,,,,2024-05-30,,Container,24.6,0.0,0.0,24.6,76.6,0.0,0.0,67.66,10.5,9.9,4.2,32.7,0.0,0.0,30.83,0.0,0.0,13.08,0.0,0.0,32.7,30.83,13.08,75.0,20.9,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,4.85,29734.5,0.0,68824,13.11,9.06,,,,,,E,7.95
1836283,9200677,,,,,2024-05-31,,Container,16.0,0.0,0.0,16.0,49.82,0.0,0.0,34.68,1.1,10.0,4.9,3.43,0.0,0.0,31.14,0.0,0.0,15.26,0.0,0.0,3.43,31.14,15.26,8.7,1.3,33.1,0.0,0.0,5.0,0.0,0.0,90.0,7.18,5.47,37438.0,25.67,68824,57.92,9.08,,,,,,E,7.95
1836284,9200677,,,,,2024-06-01,,Container,36.8,0.0,0.0,36.8,114.6,0.0,0.0,109.09,27.0,7.9,1.9,84.08,0.0,0.0,24.6,0.0,0.0,5.92,0.0,0.0,84.08,24.6,5.92,234.0,17.2,17.2,13.08,13.6,30.0,53.6,12.7,355.0,10.8,8.2,56157.0,14.0,68824,6.77,9.06,,,,,,B,7.95
1836285,9200677,,,,,2024-06-02,,Container,53.8,0.0,0.0,53.8,167.53,0.0,0.0,156.52,38.2,12.6,3.0,118.95,0.0,0.0,39.24,0.0,0.0,9.34,0.0,0.0,118.95,39.24,9.34,320.0,26.5,32.0,4.29,4.1,6.67,17.87,0.0,30.0,7.2,5.47,37438.0,90.0,68824,7.11,9.04,,,,,,B,7.95
1836286,9200677,,,,,2024-06-03,,Container,0.0,0.0,12.2,12.2,0.0,0.0,39.11,39.11,0.0,9.0,3.2,0.0,0.0,0.0,0.0,0.0,28.85,0.0,0.0,10.26,0.0,28.85,10.26,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68824,,9.06,,,,,,,7.95
1836287,9200677,,,,,2024-06-04,,Container,16.4,0.0,10.5,26.9,51.07,0.0,33.66,62.47,11.9,11.5,3.5,37.06,0.0,0.0,12.14,0.0,24.37,1.87,0.0,9.3,37.06,36.51,11.17,90.0,7.0,32.0,5.33,5.5,8.0,21.63,4.13,130.0,12.48,12.1,77462.0,27.67,68824,10.09,9.06,,,,,,E,7.95
1836288,9200677,,,,,2024-06-05,,Container,81.5,0.0,0.0,81.5,253.79,0.0,0.0,242.66,67.1,14.4,0.0,208.95,0.0,0.0,44.84,0.0,0.0,0.0,0.0,0.0,208.95,44.84,0.0,411.0,24.0,48.0,17.25,17.13,8.0,66.3,6.8,90.0,12.5,12.1,77462.0,350.0,68824,8.58,9.06,,,,,,D,7.95
1836289,9200677,,,,,2024-06-06,,Container,77.8,0.0,0.0,77.8,242.27,0.0,0.0,231.14,61.7,16.1,0.0,192.13,0.0,0.0,50.14,0.0,0.0,0.0,0.0,0.0,192.13,50.14,0.0,414.0,24.0,48.0,17.29,17.25,10.0,642.0,3.1,150.0,12.5,12.1,77462.0,350.0,68824,8.11,9.04,,,,,,C,7.95
1836290,9200677,,,,,2024-06-07,,Container,72.3,0.0,0.0,72.3,225.14,0.0,0.0,214.01,57.3,15.0,0.0,178.43,0.0,0.0,46.71,0.0,0.0,0.0,0.0,0.0,178.43,46.71,0.0,413.0,24.0,47.0,17.13,17.21,10.0,62.7,1.1,175.0,12.2,12.1,77462.0,305.0,68824,7.53,9.03,,,,,,C,7.95
1836291,9200677,,,,,2024-06-08,,Container,73.5,0.0,0.0,73.5,228.88,0.0,0.0,217.75,56.8,16.7,0.0,176.88,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,176.88,52.0,0.0,410.0,24.0,48.0,17.08,17.08,5.0,62.5,1.3,170.0,12.2,12.1,77462.0,335.0,68824,7.72,9.01,,,,,,C,7.95
1836292,9200677,,,,,2024-06-09,,Container,81.6,0.0,0.0,81.6,254.1,0.0,0.0,242.97,63.4,18.2,0.0,197.43,0.0,0.0,56.67,0.0,0.0,0.0,0.0,0.0,197.43,56.67,0.0,412.0,24.0,48.0,17.42,17.17,10.0,64.9,4.6,160.0,12.2,12.1,77462.0,340.0,68824,8.57,9.01,,,,,,D,7.95
1836293,9200677,,,,,2024-06-10,,Container,92.2,0.0,0.0,92.2,287.11,0.0,0.0,275.98,73.3,18.9,0.0,228.26,0.0,0.0,58.85,0.0,0.0,0.0,0.0,0.0,228.26,58.85,0.0,447.0,25.0,50.0,17.56,17.88,10.0,66.7,3.3,90.0,12.2,12.1,77462.0,333.0,68824,8.97,9.01,,,,,,D,7.95
1836294,9200677,,,,,2024-06-11,,Container,93.3,0.0,0.0,93.3,290.54,0.0,0.0,279.41,74.7,18.6,0.0,232.62,0.0,0.0,57.92,0.0,0.0,0.0,0.0,0.0,232.62,57.92,0.0,430.0,24.0,48.0,17.83,17.92,10.0,68.2,5.2,175.0,12.2,12.1,77462.0,332.0,68824,9.44,9.01,,,,,,D,7.95
1836295,9200677,,,,,2024-06-12,,Container,82.2,0.0,0.0,82.2,255.97,0.0,0.0,244.84,63.7,18.5,0.0,198.36,0.0,0.0,57.61,0.0,0.0,0.0,0.0,0.0,198.36,57.61,0.0,403.0,24.0,48.0,17.29,16.79,15.0,64.1,5.5,195.0,12.2,12.1,77462.0,332.0,68824,8.83,9.01,,,,,,D,7.95
1836296,9200677,,,,,2024-06-13,,Container,83.5,0.0,0.0,83.5,260.02,0.0,0.0,248.89,65.9,17.6,0.0,205.21,0.0,0.0,54.81,0.0,0.0,0.0,0.0,0.0,205.21,54.81,0.0,401.0,24.0,48.0,17.17,16.71,12.0,65.1,7.4,90.0,12.4,12.1,77372.0,348.0,68824,9.02,9.01,,,,,,D,7.95
1836297,9200677,,,,,2024-06-14,,Container,56.7,0.0,0.0,56.7,176.56,0.0,0.0,154.31,38.6,16.7,1.4,120.2,0.0,0.0,52.0,0.0,0.0,4.36,0.0,0.0,120.2,52.0,4.36,242.0,14.5,47.0,8.72,8.5,5.0,32.8,3.25,105.0,12.4,12.1,77372.0,173.5,68824,9.26,9.01,,,,,,D,7.95
1836298,9200677,,,,,2024-06-15,,Container,19.5,0.0,0.0,19.5,60.72,0.0,0.0,49.59,1.6,14.2,3.7,4.98,0.0,0.0,44.22,0.0,0.0,11.52,0.0,0.0,4.98,44.22,11.52,11.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,12.1,77372.0,0.0,68824,65.5,9.03,,,,,,E,7.95
1836299,9200677,,,,,2024-06-16,,Container,17.0,0.0,0.0,17.0,52.94,0.0,0.0,41.81,0.0,13.4,3.6,0.0,0.0,0.0,41.73,0.0,0.0,11.21,0.0,0.0,0.0,41.73,11.21,14.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,4.03,25790.67,0.0,68824,43.39,9.04,,,,,,E,7.95
1836300,9200677,,,,,2024-06-17,,Container,26.3,0.0,0.0,26.3,81.9,0.0,0.0,62.8,8.8,14.3,3.2,27.4,0.0,0.0,44.53,0.0,0.0,9.96,0.0,0.0,27.4,44.53,9.96,90.0,15.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.05,38686.0,0.0,68824,10.14,9.04,,,,,,E,7.95
1836301,9200677,,,,,2024-06-18,,Container,29.8,0.0,0.0,29.8,92.8,0.0,0.0,75.22,15.6,11.4,2.8,48.58,0.0,0.0,35.5,0.0,0.0,8.72,0.0,0.0,48.58,35.5,8.72,107.7,8.0,26.0,4.9,4.81,5.67,18.63,2.3,11.67,12.0,12.0,74757.0,139.0,68824,10.15,9.05,,,,,,E,7.95
1836302,9200677,,,,,2024-06-19,,Container,69.0,0.0,0.0,69.0,214.87,0.0,0.0,205.26,55.0,13.5,0.5,171.27,0.0,0.0,42.04,0.0,0.0,1.56,0.0,0.0,171.27,42.04,1.56,369.0,22.5,27.5,8.43,8.52,6.0,32.25,2.3,170.0,12.0,12.0,74757.0,135.0,68824,8.08,9.04,,,,,,C,7.95
1836303,9200677,,,,,2024-06-20,,Container,24.1,0.0,0.0,24.1,75.05,0.0,0.0,57.71,4.6,15.1,4.4,14.32,0.0,0.0,47.02,0.0,0.0,13.7,0.0,0.0,14.32,47.02,13.7,57.0,6.8,38.9,0.0,0.0,1.67,0.0,0.0,28.33,5.8,5.77,35626.17,17.33,68824,14.71,9.04,,,,,,E,7.95
1836304,9200677,,,,,2024-06-21,,Container,52.7,0.0,0.0,52.7,164.11,0.0,0.0,156.38,42.0,10.7,0.0,130.79,0.0,0.0,33.32,0.0,0.0,0.0,0.0,0.0,130.79,33.32,0.0,325.0,20.3,20.3,16.48,16.35,10.0,59.45,0.85,145.0,11.4,11.3,69500.0,179.0,68824,6.99,9.03,,,,,,B,7.95
1836305,9200677,,,,,2024-06-22,,Container,11.1,0.0,0.0,11.1,34.57,0.0,0.0,30.7,0.5,8.1,2.5,1.56,0.0,0.0,25.22,0.0,0.0,7.78,0.0,0.0,1.56,25.22,7.78,7.0,1.1,18.5,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.3,69500.0,0.0,68824,63.72,9.04,,,,,,E,7.95
1836306,9200677,,,,,2024-06-23,,Container,13.7,0.0,0.0,13.7,42.66,0.0,0.0,38.8,0.0,10.4,3.3,0.0,0.0,0.0,32.39,0.0,0.0,10.28,0.0,0.0,0.0,32.39,10.28,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.3,69500.0,0.0,68824,,9.05,,,,,,,7.95
1836307,9200677,,,,,2024-06-24,,Container,19.4,0.0,4.7,24.1,60.41,0.0,15.07,69.05,10.8,10.5,2.8,33.63,0.0,0.0,22.73,0.0,10.26,4.05,0.0,4.81,33.63,32.99,8.86,109.0,13.2,32.2,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.65,34750.0,0.0,68824,9.2,9.05,,,,,,D,7.95
1836308,9200677,,,,,2024-06-25,,Container,35.2,0.0,0.0,35.2,109.61,0.0,0.0,102.67,16.1,14.7,4.4,50.14,0.0,0.0,45.78,0.0,0.0,13.7,0.0,0.0,50.14,45.78,13.7,211.0,23.1,41.6,3.75,3.78,6.0,13.96,0.94,126.0,11.28,9.92,65790.0,115.6,68824,7.07,9.04,,,,,,B,7.95
1836309,9200677,,,,,2024-06-26,,Container,12.4,0.0,0.0,12.4,38.61,0.0,0.0,36.56,4.0,6.2,2.2,12.46,0.0,0.0,19.31,0.0,0.0,6.85,0.0,0.0,12.46,19.31,6.85,35.3,4.9,19.8,0.0,0.0,5.0,0.0,0.0,157.5,12.2,11.2,73551.0,46.0,68824,15.05,9.05,,,,,,E,7.95
1836310,9200677,,,,,2024-06-27,,Container,72.3,0.0,0.0,72.3,225.14,0.0,0.0,224.15,61.2,11.0,0.1,190.58,0.0,0.0,34.25,0.0,0.0,0.31,0.0,0.0,190.58,34.25,0.31,371.0,22.0,22.0,16.59,16.86,5.0,65.7,7.4,190.0,12.3,11.3,73551.0,230.0,68824,8.78,9.04,,,,,,D,7.95
1836311,9200677,,,,,2024-06-28,,Container,0.0,0.0,46.3,46.3,0.0,0.0,148.44,144.74,35.6,9.6,1.1,0.0,0.0,114.13,0.0,0.0,30.78,0.0,0.0,3.53,114.13,30.78,3.53,464.4,30.5,40.1,4.33,4.27,4.5,16.7,1.98,120.0,12.15,11.65,73551.0,127.5,68824,4.53,8.99,,,,,,A,7.95
1836312,9200677,,,,,2024-06-29,,Container,0.0,0.0,19.9,19.9,0.0,0.0,63.8,60.97,7.8,9.7,2.4,0.0,0.0,25.01,0.0,0.0,31.1,0.0,0.0,7.69,25.01,31.1,7.69,94.6,13.1,28.6,1.44,1.56,3.0,6.52,2.8,42.0,9.76,9.66,59945.2,90.0,68824,9.36,8.99,,,,,,D,7.95
1836313,9200677,,,,,2024-06-30,,Container,0.0,0.0,18.4,18.4,0.0,0.0,58.99,55.79,9.2,7.4,1.8,0.0,0.0,29.5,0.0,0.0,23.72,0.0,0.0,5.77,29.5,23.72,5.77,71.1,7.0,22.3,3.21,3.14,6.0,11.98,-1.2,41.0,10.04,9.96,62917.6,94.2,68824,11.4,9.0,,,,,,E,7.95
1836314,9200677,,,,,2024-07-01,,Container,61.91,0.0,0.0,61.91,192.79,0.0,0.0,192.14,53.0,8.91,0.0,165.04,0.0,0.0,27.75,0.0,0.0,0.0,0.0,0.0,165.04,27.75,0.0,326.0,18.5,18.5,17.73,17.62,15.0,65.3,2.6,170.0,12.7,12.7,80982.0,111.0,68824,8.56,8.99,,,,,,D,7.95
1229264,9200677,,,,,2022-11-12,,Container,0.0,18.7,0.0,18.7,0.0,58.92,0.0,58.92,3.2,10.4,5.1,0.0,10.08,0.0,0.0,32.77,0.0,0.0,16.07,0.0,10.08,32.77,16.07,37.4,15.93,,0.0,0.0,2.92,0.0,0.0,9.15,6.55,6.03,39257.46,10.62,68824,22.89,26.11,,,,,,E,8.29
1229265,9200677,,,,,2022-11-13,,Container,0.0,76.8,0.0,76.8,0.0,242.0,0.0,242.0,72.2,4.6,0.0,0.0,227.5,0.0,0.0,14.49,0.0,0.0,0.0,0.0,227.5,14.49,0.0,324.3,17.0,,2.79,2.73,1.57,10.74,1.8,6.43,1.77,1.74,11080.86,31.57,68824,10.84,12.95,,,,,,E,8.29
1229266,9200677,,,,,2022-11-14,,Container,0.0,104.0,0.0,104.0,0.0,327.7,0.0,327.7,97.5,6.5,0.0,0.0,307.22,0.0,0.0,20.48,0.0,0.0,0.0,0.0,307.22,20.48,0.0,438.0,24.0,,19.15,18.25,12.0,74.7,15.9,50.0,12.4,12.2,77566.0,224.0,68824,10.87,11.83,,,,,,E,8.29
